id,label,number,X,Y,local_density
c3739,Probabilistic record linkage,1450,45332.032653216855,27186.2362450452,4
c2185,Color optimization,1258,31236.80331414091,37008.56359446929,4
c2304,Efficient Langevin Dynamics,1224,28252.814924759667,38772.145407150994,4
c3130,Algorithmic advancements,3608,26574.406804490427,24019.51039774663,4
c2457,Model Order Reduction,3957,21197.740058451018,27024.199814743566,4
c1567,Nonlinear state estimation,3945,22548.16698338858,26032.93890641274,4
c545,Lidar algorithm analysis,1172,24080.553125864484,40562.25432412322,4
c3658,Automata optimization,3068,33721.988357523696,16929.603379079053,4
c2088,SAR Imaging Algorithms,70,23455.135345182265,35720.3099380051,4
c995,TCM pattern analysis,2624,45597.953078797895,33361.49531834671,4
c2702,Signal processing advancements,3977,22703.293785719598,29104.934296505093,4
c2904,3D scene reconstruction,1547,36148.655578582475,29023.71683904412,4
c3551,Crime prediction,2990,38214.832680877334,22317.768571845445,4
c481,IC Design Optimization,3489,29286.48520387855,15589.080607644511,4
c2546,Precision Agriculture,777,19060.35517811427,39043.64469507596,4
c2725,Pregnancy Algorithms,2424,49965.957604776544,35427.344155368264,4
c953,AKI prediction,2374,49376.90274659591,37224.93555946732,4
c2705,Image Enhancement,1270,32921.68352642901,35495.8279439827,4
c360,Network robustness,3480,31748.23460560235,15002.966576558465,4
c2066,Automated theorem proving,3083,34989.23968001636,17598.50894585393,4
c3797,Efficient Random Field Simulation,4037,27581.48532940257,32169.591761467487,4
c1706,Travel mode prediction,3878,23073.006143027607,20783.796645645692,4
c1040,Genome rearrangement,1589,39951.69955345717,36392.47413403194,4
c442,Distributed optimization algorithms,3650,22467.153735258817,15784.563859433556,4
c3261,Wildfire prediction,923,21303.303171101506,45515.44929528267,4
c2690,Meta-analysis advancements,1488,42931.492717565554,29940.633695887132,4
c182,Urban planning optimization,3964,19568.736996267275,27752.658334093005,4
c2415,FANET algorithm optimization,3756,19106.78520957927,11671.034409028045,4
c3807,Thyroid cancer prediction,1974,44235.27551499038,45587.73315028471,4
c3150,Efficient Simulations,1146,24942.47549644028,37866.76638713017,4
c3312,Algorithmic hydrocephalus management,2220,48606.34420602894,40023.7350964519,4
c1222,Secure Wireless Sensors,3132,33218.09217366775,9218.196918461592,4
c2216,Electrolyte simulations,1198,26373.341215380286,40279.06871727697,4
c895,Nanopore Algorithms,1681,37276.15206794086,42102.18042022669,4
c848,Fitness algorithms,2508,47461.7425491561,32417.464449119343,4
c2668,Plant phenotyping algorithms,1003,24716.65818319655,46798.6124870663,4
c2716,Reliability algorithms,3881,21843.604407752013,18722.651461252208,4
c1199,Algorithmic Modeling,3045,33587.393266533785,19642.225718210077,4
c3415,Nanoelectronics Optimization,64,24625.156314968164,35042.494674058275,4
c441,Optimizing construction projects,3801,21520.150566592973,17379.284008876402,4
c1827,Transmission line analysis,122,18646.21842783814,31584.40504895887,4
c1466,Imaging enhancement,1219,28935.881213026354,39306.063129958115,4
c2422,Parallel Cryptography,3151,36554.78861785922,11578.12201923336,4
c3282,Quantum algorithms,2,29232.314021765596,30602.427316807058,4
c908,Underwater localization algorithms,293,16123.984802021716,20859.752784290966,4
c1705,Ambient Intelligence Systems,2988,39575.17413047931,21605.297994747314,4
c2789,Web service composition,3125,35739.253728004755,13154.04241723241,4
c685,Wireless QoS Optimization,3267,28489.08747516079,8640.57644632219,4
c1589,Optimizing Parallel Genetic Algorithms,3545,26523.38744678087,18624.408670181256,4
c2836,Automated vertebrae segmentation,2013,41726.45690669295,44790.97954519542,4
c863,Neural kinematic decoding,2581,46950.26755372111,28344.45146611466,4
c4009,Fetal health assessment,2451,49477.510202010366,34773.06400346127,4
c2570,NAFLD Algorithm Advancements,2136,46306.561020563735,40418.6234530223,4
c4080,Mobile Sensing Algorithms,3804,20047.60048998405,18279.39920290977,4
c1922,Efficient big data algorithms,3019,37071.814093124834,17320.744002191823,4
c1228,Next-gen networks,3348,27927.47840152686,9189.141785533564,4
c1346,Sports AI,1415,43671.01090385749,26983.722759879358,4
c2697,Robust control algorithms,281,16972.84230121009,24417.542800054922,4
c3753,Water Algorithm Advancements,730,15801.073836765056,37964.13132340006,4
c1105,Evolutionary Neural Networks,2722,31713.363626748345,24839.11852514089,4
c3028,DNA Optimization,1579,36864.62658710541,33705.0035232791,4
c2474,Granular computing algorithms,2992,36776.417206835635,21761.377889587377,4
c3720,Train algorithm optimization,287,14543.095040128363,23387.067472925064,4
c970,Structural dynamics algorithms,585,17123.7241699613,32790.44837701198,4
c2608,Corrosion prediction,612,15113.789091962597,35416.11811825752,4
c1270,Amorphous drug stability,1047,28791.377506220506,43151.73430746739,4
c142,Advanced Flow Simulations,78,23029.525987443667,32340.205955301906,4
c3121,Energy-efficient algorithms,3235,29328.84645864288,7894.383632659446,4
c3661,Weak Greedy Algorithms,3584,28281.30671055533,26067.184848647303,4
c3718,MFL Defect Detection,591,16669.746264513764,33483.57221558893,4
c376,Statistical algorithms,1528,39379.84533397523,28083.245888482186,4
c2543,Tracheal Stenosis Algorithms,2318,50384.36432811557,38648.15398392925,4
c3005,Algorithmic healthcare analysis,2447,49220.78168754863,34427.10749189457,4
c288,Neural algorithms,1499,40585.57856310347,30136.358445190337,4
c2380,Tree-based data mining,2670,37483.28574830863,24306.290367915077,4
c3949,Algorithmic synchronization,3426,32606.31659664982,13386.173686639988,4
c249,Permutation group algorithms,3565,30528.533335367778,21188.224352331803,4
c24,Optimizing steel frames,538,14710.839419956732,30285.899751065255,4
c2867,Optimizing Manufacturing Systems,3686,18625.729399625954,15187.025901871179,4
c2371,Optimized source localization,3864,23732.35006643225,18108.361508277638,4
c1255,Fuzzy optimization algorithms,3630,26695.314460965234,20722.321906223657,4
c1454,Microwave imaging algorithms,1124,21721.762521569926,37898.84494140923,4
c3289,Adaptive Optics,59,26100.61256330466,36990.08803960824,4
c3969,Algorithmic advancements in knee replacement,2358,48464.67545617368,38776.446766292494,4
c2188,Algorithmic spinal surgery,2235,48568.68254318237,41809.47693327013,4
c1479,Near-infrared quality assessment,1040,29013.33860464556,44451.77615267193,4
c2549,Concurrency Verification,3443,33754.21290532587,14683.08113627243,4
c127,Evolutionary Optimization,3875,24309.96322562054,20748.884159051147,4
c1662,AI-powered healthcare chatbots,2880,46918.86594297281,20184.299582850028,4
c216,Quantum Edge Detection,1341,32479.491333292583,30388.39821618292,4
c424,Chaotic Optimization,3905,21090.214011891185,20985.56180690784,4
c624,Computational Geometry Algorithms,3570,28887.42422913441,21860.380188199815,4
c1597,Diabetic neuropathy algorithms,2465,47975.80932053548,35212.43855730737,4
c1712,Control algorithms,3953,20394.551827044343,26263.074419058572,4
c2663,Infrastructure algorithms,65,23843.79684918736,34797.4358621878,4
c2683,Geospatial Cloud Computing,2721,31126.537899593543,24972.48113426398,4
c435,Textile material modeling,610,15801.415990116118,34875.135609694466,4
c744,Chemical property prediction,1823,30540.74146132832,43601.24528250246,4
c741,Camera model identification,1562,36343.735771570755,31040.698024410365,4
c2860,Aesthetic AI,1552,35439.66708462123,31007.19395211933,4
c1958,Algorithmic Vaccine Safety,2462,48656.218093860894,34806.595823664,4
c2459,Solid Modeling Advancements,4038,26781.821891000476,31701.95319767521,4
c3371,Automated CMM Inspection,4027,25007.461023243635,31950.904105942176,4
c3452,Hypercube algorithms,3514,30031.633799082294,17040.058581462043,3
c3111,Blind Equalization Algorithms,3542,26351.070893903547,17366.227321652972,3
c3942,Fibrous material simulation,667,16094.014841166407,36497.54025223441,3
c3725,Circadian rhythm analysis,1581,37971.15544713988,35660.53557317628,3
c18,Genetic Assembly Optimization,3685,18676.170892832874,15552.694431172209,3
c1012,miRNA analysis,1615,43477.45222330147,40995.391001419535,3
c3081,Concurrent Engineering Optimization,3517,29143.934515403438,18215.983941522616,3
c3210,Distributed network optimization,3498,30105.156612530533,14057.580691490799,3
c2958,Enhancing SLAM Algorithms,3934,22849.108294629565,25748.03150151784,3
c1137,Inverse Scattering Solutions,1119,22400.06014293566,37742.902920311026,3
c433,Turbine optimization,630,13515.46415846367,34076.09179001199,3
c1169,AI-assisted prostate diagnosis,2071,44800.569729938965,45251.05821957994,3
c3925,Algorithmic industrial optimization,133,23412.80349515898,32058.072295535818,3
c3293,Material behavior modeling,683,16457.246290283572,36000.61646401061,3
c1696,Efficient Association Mining,3097,37531.06210739248,15821.371892357984,3
c3667,Echocardiographic boundary tracking,1878,39682.84349207164,45088.206134172695,3
c2925,Pedestrian tracking advancements,3648,24698.86265601861,21233.371948352607,3
c3900,Antioxidant analysis,1810,31918.114794929348,43977.85568180512,3
c3802,Parasite genomics,1663,40238.292653213924,41574.17198589351,3
c4091,Tourism algorithms,3024,36211.22149893561,20239.238575771647,3
c2013,SAR ship detection,1094,22433.287231453807,42463.65015109186,3
c3441,Optimizing Systems with Algorithms,487,13010.849347918414,28984.223547964033,3
c4028,Autonomous perception,4040,26452.59018559734,31819.197136197177,3
c1,MRI Reconstruction Algorithms,1865,37993.1478929532,46074.38881826562,3
c2053,Reservoir optimization,824,14252.601335318484,40591.41998589777,3
c2913,Neural navigation,1527,38784.89548031681,27761.409686836087,3
c1326,Automated defect detection,109,20223.497502438186,35234.34626529459,3
c4101,Wind turbine optimization,469,12203.605478413807,27896.7778352764,3
c1844,GNSS Algorithm Optimization,793,18120.76919108925,41793.37302307908,3
c271,Algorithmic network security,3385,31236.61144474993,10001.74215988661,3
c3773,Differential equation algorithms,144,20741.801730264124,31314.060908216703,3
c3607,Polarimetric SAR Analysis,940,21735.178149225012,43043.26199543367,3
c1480,Air-based handwriting,1387,41042.319522928396,28307.619870506045,3
c2068,Knot algorithm research,3582,28860.65866871201,24381.031142799842,3
c3129,Disk failure prediction,3922,21084.867928496864,23693.785523581533,3
c1113,Microfluidics algorithms,737,18913.458307113156,38690.691557396625,3
c548,Dental algorithm advancements,1611,43793.07934134233,41947.5287694883,3
c1984,Algorithmic Econometrics,2674,36057.88377578828,24897.882771024557,3
c3208,Neural network simulations,2653,36283.88746701514,26117.95590389467,3
c465,Railway maintenance algorithms,577,16050.820929742129,28556.231933960356,3
c3970,Optimizing Low-Carbon Power,334,11457.92524858356,24450.41200392029,3
c1960,Synthetic medical images,1904,40685.13521608919,46866.3143692307,3
c71,Radiomics revolution,1954,43199.64816224311,46816.772641324336,3
c3416,Prostate cancer algorithms,2081,46471.9182858376,42963.25440050896,3
c1731,Polyp detection algorithms,1975,43991.74204922542,45601.874110949764,3
c2444,Image analysis advancements,58,25820.13092277042,36656.74896371318,3
c2896,Efficient finite field multiplication,3438,34738.226596723216,13662.929918357147,3
c886,Digital Filter Design,3997,24760.825179150524,25872.46432250981,3
c1359,Optimization algorithms,3629,26012.489922324763,20766.75738350148,3
c2277,SAXS Revolution,1785,30153.385626858268,41749.545519569874,3
c1775,Accelerating Sequence Alignment,1584,39348.46598087261,35689.44984961838,3
c1062,Evolutionary data mining,2681,36167.51607853755,23355.417391481147,3
c3810,Flame analysis algorithms,689,17215.414135139334,38444.73884556356,3
c353,Geological classification,815,15553.735335186946,41590.10154475078,3
c2442,Adsorption Modeling,1084,24196.569598355447,41173.465039653966,3
c1645,Efficient TWT optimization,1127,21327.9589643329,37208.66448454169,3
c1246,Multi-agent pathfinding,3882,22230.429271781082,18559.44901214239,3
c2095,Lidar registration advancements,4032,26309.966529946578,33874.358078431236,3
c3644,Autonomous vehicle testing,3819,20514.901444155854,19508.7057605136,3
c3134,Cellular image analysis,1671,38247.32478753789,42797.339024746434,3
c1545,Auditory attention decoding,1452,46626.717329735766,27162.296211112644,3
c1650,Ship energy optimization,333,11073.097619213859,24850.709896989592,3
c3390,Construction optimization,3799,20896.378476766808,17336.150241353516,3
c3357,Neural signal analysis,1476,45104.485905310445,29281.665657430025,3
c982,Machine Vision Algorithms,1337,31834.39659133649,31367.211972808363,3
c3292,Hematology algorithm advancements,2140,45622.9195481185,40775.612202270975,3
c2410,Terrain guarding algorithms,3572,27892.57627229118,22187.57547276523,3
c2143,Precipitation prediction,873,17186.28387352966,44141.19698460551,3
c3593,Algorithmic Microfluidics,1215,29550.805844953782,41652.955919832384,3
c3788,Soft Robotics,3958,20658.742357104005,27253.352211827805,3
c2461,Algorithmic healthcare,2488,48800.047998652415,32903.23504723993,3
c1876,Fractional chaos optimization,236,20863.772845446983,22481.89058657686,3
c2719,Crash optimization,530,13495.091799418062,29789.66007575611,3
c3828,Algorithmic optimization,1046,29029.959436187542,43563.791199439016,3
c2680,Geological algorithms,799,16809.250747061233,40788.81570219528,3
c1506,Lightning algorithms,715,14810.977568221962,38657.87411732304,3
c2169,Estimation algorithms,3963,19419.676555829887,27886.196222814866,3
c3227,Spatial healthcare accessibility,1541,36549.16441846271,27800.330046834173,3
c3142,Cardiotoxicity algorithms,2225,47816.88068719203,40309.66066364027,3
c1681,Thyroid Algorithm,2223,48037.61347585618,40013.52738534294,3
c3041,Parallel sorting algorithms,3506,31600.285712596695,17852.458445821692,3
c2868,Facility layout optimization,3661,20749.91957425968,16012.54457471427,3
c899,Random number generation,2732,33053.669035360406,23708.568279549105,3
c2771,Tremor analysis,1470,43564.79425440902,29176.3327537379,3
c395,Power system optimization,346,9505.064728851328,23813.012266220197,3
c1205,Polynomial interpolation algorithms,4047,26925.89800681238,28986.73880172943,3
c3592,Microprocessor algorithms,284,15600.058160449118,24588.607456229758,3
c1573,Intelligent database systems,3020,36190.12560287143,17835.947816461754,3
c3131,Efficient medical image compression,1367,34373.518027097605,32404.991936593884,3
c2191,Virtual shopping optimization,2989,38890.819021102296,21863.129205255034,3
c2773,Lung Ultrasound: Effective Diagnosis,2232,48220.46132340954,41951.79776875264,3
c2667,Parallel optimization algorithms,3532,28691.133053924244,17875.067446450965,3
c3039,Optimization algorithms,3866,24049.13181175685,18605.109177424245,3
c241,Enhancing medical imaging,1913,39287.59971028649,48420.26920567594,3
c2894,Pose estimation algorithms,18,29478.00442277681,32899.10426655845,3
c620,HVAC Optimization,488,12643.340576482417,28826.414493954755,3
c3125,Disease mapping,2634,42672.432239420865,35193.30270231442,3
c2487,Cardiac MRI Algorithms,2214,48116.90099865824,39168.35253028631,3
c722,Pharma AI,1048,28911.545930288215,43065.537532419694,3
c3591,Aphasia subtyping,1448,47206.03357814535,25932.951770891243,3
c1890,Cache optimization,3411,33201.166222590495,11885.808623752422,3
c2289,Reinforcement Learning,3649,24946.8148312218,20987.42522844208,3
c2542,Genetic Information Retrieval,2802,40752.05630396902,18801.081445458552,3
c2104,Forest Management Optimization,937,21933.14083283842,44178.7140232348,3
c1845,Cancer diagnostic algorithms,2118,45334.27001539736,41444.097004649055,3
c737,Radar algorithm advancements,69,23214.277951626995,35823.37575589787,3
c2666,Nuclear reactor simulations,740,18530.810936944392,37318.23508447306,3
c541,Vortex analysis,736,18563.00296696268,38116.60830714691,3
c423,Module detection,1600,40857.61547035873,37790.80483362253,3
c3195,Sports optimization,3058,31543.48927191032,19694.707190317677,3
c534,Genetic disorder analysis,2206,45846.300039926384,38235.164818470745,3
c3366,Algorithmic Bone Diagnosis,1986,43249.9649532398,45384.75128477898,3
c1498,Algorithmic Experiment Optimization,1155,22584.36438058452,40021.69783538373,3
c3298,Spinal metastasis algorithms,2097,47510.567854195964,43223.66869469806,3
c1159,Skin analysis algorithms,1675,38090.111546565844,44232.69507227574,3
c3882,Sweat monitoring,1585,41194.02106333414,34947.84928770622,3
c4078,Optimizing facility location,3836,22939.058747817002,15652.298530918308,3
c42,Spatial algorithms,27,28106.22358713897,33841.45066225244,3
c293,Algorithmic Particle Physics,1021,27958.115883787705,50494.012065585484,3
c1863,Sexual dysfunction research,2283,49761.04361169986,39984.29892287105,3
c2988,Thin Film Optimization,1176,25275.521584378148,39558.7390220861,3
c2315,Optimization algorithms,3631,26542.373813775175,20457.291846107197,3
c1791,Air quality optimization,783,17811.124059327332,40773.23896967784,3
c2355,Predictive healthcare,2502,47446.394714741225,33112.80656162534,3
c1031,Neural network optimization,2651,35157.66606024659,26123.120423682052,3
c286,Housing market algorithms,2724,31836.442701261538,24705.41048428409,3
c1702,Pharmacokinetic prediction,1653,38896.86811586856,40832.2527499153,3
c1101,Algorithmic optimization,3429,32115.739879612538,14207.12051188269,3
c1865,Enhancing Kidney Imaging,1905,40829.62614217758,46806.99036289021,3
c4131,Algorithmic Treatment Allocation,2540,48623.83713374194,30084.48547121448,3
c2309,Network analytics,3384,30262.053809328412,10636.041614488557,3
c3723,Enhancing Pneumatic Systems,188,15581.813911807085,25835.13867616382,3
c1288,Radar waveform recognition,71,23313.61248350016,33700.35838922742,3
c2241,Text-mining algorithms,1440,45789.74564188157,23413.438577448414,3
c1372,Floorplan optimization,3490,28943.3740118528,15613.419468179844,3
c2751,Optimizing Absorber Design,1118,22739.90816293593,36789.94548239151,3
c1665,Malaria research algorithms,2202,44574.96778630167,38638.93293476042,3
c2155,Cancer modeling,1662,39689.97842752129,41848.06325009469,3
c700,Radar-based land classification,930,22002.249138870604,45234.349052034326,3
c1353,Estimation methods,2708,31713.2467866343,26702.303455105684,3
c2596,Algorithmic epidemiology,1486,43927.62611593579,30901.21199888922,3
c3147,Wind turbine optimization,323,9804.337277332634,26641.533215109113,3
c902,Wood property prediction,1004,24781.415216337955,45382.85873934842,3
c1939,Vehicle Positioning Algorithms,3824,21914.73255646458,17353.095136627213,3
c2635,Spatial disease clustering,1501,40024.5916414156,30947.77276343364,3
c1777,Spherical Harmonics Algorithms,4030,25318.281586635054,34134.161660643455,3
c3073,VR Algorithm Applications,1544,35007.64113652621,28383.392962161797,3
c2118,Fault detection algorithms,327,9920.939233792436,25521.484429878532,3
c315,Cardio ML Success,2464,47952.36366144639,34884.863395738415,3
c3829,Deep Learning Revolution,2187,43736.02564321359,37576.14553655297,3
c849,Enhancing Imaging Techniques,1223,29566.63408585324,39008.65862073593,3
c1590,Efficient circuit optimization,3614,25669.335238300973,24923.067896382854,3
c1824,Structural health monitoring,175,17797.938375314316,27734.548344069914,3
c291,Bioinformatics advancements,2939,45956.26190980511,22457.37224929454,3
c3928,Urban mobility algorithms,3554,28407.045130105886,20295.879358193466,3
c2606,Electricity price forecasting,306,12703.279605653432,25667.892818341017,3
c3846,Micropolar fluid dynamics,709,13170.469277002008,38207.767749835286,3
c1801,Reinforcement Learning Optimization,3634,27096.93509009907,19909.748410908018,3
c2448,Sheet metal optimization,598,16010.264236300012,32959.7887371033,3
c3082,Intelligent Manipulation,4014,26959.174004307002,30000.387314120253,3
c1552,Wastewater treatment optimization,796,17184.42402201979,40222.16957636556,3
c2997,Network Optimization,3854,25694.188484730457,16517.26684507265,3
c34,Regression algorithms,2699,31306.11028847172,28355.45288090095,3
c917,Immunological intrusion detection,2739,32502.519676453463,21710.997918157853,3
c4064,Weed-inspired algorithms,3906,21042.57275954834,20831.446830775567,3
c2265,Motif discovery,1599,40570.62278476048,37883.57149694393,3
c2479,Algorithmic advancements,1829,29609.874376872685,44692.5980142818,3
c2506,Video transmission optimization,3053,32065.41890322582,20183.639014735418,3
c754,Algorithmic fermentation optimization,569,18049.86553262374,30497.04074218883,3
c3174,Parallel Deep Learning,3040,33746.01533644196,20182.608689032066,3
c1672,Algorithmic justice,2767,41780.26073585077,20922.445292495442,3
c348,Optimizing Logistics,3858,24936.832260912193,17109.615400710467,3
c796,Algorithmic insights,2393,48150.46768822133,37975.80782308287,3
c1457,Laser heating analysis,750,20358.033820377546,37877.182918612525,3
c2572,Pain management algorithms,2449,49090.57239439478,34537.61239971383,3
c1133,Biodiversity algorithms,1683,36628.717174115256,42410.32209311044,3
c3068,Algorithmic enhancements,3715,24133.23735092656,14552.190347600912,3
c3941,Social network analysis,2885,44181.523858994435,18134.19295557645,3
c950,Mastocytosis algorithms,2228,47841.557943274165,40724.90297711328,3
c2613,Rainfall algorithms,867,18168.618215410796,43792.91233517637,3
c3321,Handwriting recognition,1548,36229.64618772294,29463.894034986784,3
c549,CAD algorithms,131,23846.37550028745,30878.339788984315,3
c2877,Autonomous vehicle algorithms,286,14808.440174821042,23292.89948185135,3
c4006,Wireless algorithm optimization,3718,25265.446634345208,13136.3205592382,3
c1383,Stochastic algorithms,140,22901.687627704967,31936.783141726577,3
c3407,Neural face processing,1456,46072.26071959846,28555.492102323195,3
c1732,Archaeological AI,1082,24251.31982973049,41670.427100781664,3
c1191,Precision farming,1794,32822.10763214435,41086.3818441835,3
c2907,Set-Membership Algorithms,3936,21145.34336434499,25216.885971982018,3
c1858,Simulation Algorithms,3049,32289.903849679853,19872.353851959087,3
c4050,Muscle mechanics,1598,40019.341381262195,37815.44009350569,3
c3499,Pipeline algorithms,657,13578.051432698652,35061.52730917701,3
c2547,Fuel analysis algorithms,1077,26037.944452587995,44697.85801188924,3
c3428,Interconnect modeling,127,20213.302886495792,30409.0912696678,3
c3382,Robotic surface optimization,174,17547.352509963217,27565.10640254552,3
c1287,PageRank Analysis,2973,39217.711529132575,17806.253284457875,3
c4058,Wind algorithms,870,16871.034136985225,43889.434695501,3
c3529,Cancer risk prediction,1645,40003.03034904763,40667.655530466094,3
c2413,Ant foraging algorithms,4049,27219.92124257645,28415.16392209985,3
c415,Optimized compound extraction,781,18374.640449560524,40739.314262905355,3
c766,Fluidized bed simulations,668,16122.000077715327,38012.400569632184,3
c3605,Privacy-preserving algorithms,3838,23704.828034122296,15419.225644326669,3
c2755,Sentiment-enhanced recommendations,2887,43905.57160597559,17170.94957087979,3
c1935,Standby system optimization,3808,17684.837492990962,18893.83762449662,3
c2357,Video Streaming Optimization,3221,31208.79457239883,9102.059739595708,3
c3588,Algorithm optimization,579,17471.11978297698,28897.44671467055,3
c833,Stroke risk assessment,2027,41888.01584177597,44386.512894321524,3
c825,Optimizing Photonic Crystals,1144,24573.372123439043,37595.62672132349,3
c3053,Advanced Load Forecasting,304,13411.168783894056,26009.20328913286,3
c645,Energy forecasting algorithms,314,11911.509033259816,26447.62717691429,3
c2439,Wireless routing algorithms,3344,27269.815733641102,8806.062408625334,3
c1368,Nonlinear control algorithms,279,17045.95594122877,23905.953462965947,3
c3388,Algorithmic Education,3573,27376.76027325355,22160.936409195954,3
c2295,Algorithmic exercise analysis,2611,46183.264297122376,31184.338740646625,3
c3657,Aneurysm detection,1985,42879.52600784913,45309.27013478959,3
c502,Image retrieval advancements,1563,35987.08796752051,30924.666242410767,3
c2801,Lip reading advancements,1420,43531.727336570686,25628.50905560855,3
c891,Symplectic Integration,94,21856.807379625247,34008.128429611155,3
c3524,Spatial data transformations,4016,26511.523475373506,30599.419137061872,3
c1756,Nematode locomotion analysis,1582,38522.820509192956,36356.54157728672,3
c2091,Privacy-preserving data mining,3101,38639.11297178134,15523.970789814426,3
c3438,Remote sensing algorithms,1068,26120.82773338021,43085.565297205445,3
c3189,Dental age estimation,2008,42029.63124369187,44944.241688365255,2
c3629,Spectral bacteria classification,1819,32132.784724453624,44390.62738526909,2
c3716,Fire detection algorithms,751,20328.016648477125,37656.675691857934,2
c4096,Plasma diagnostics,1100,21981.76986657795,40931.78534235553,2
c1220,Tissue spectroscopy,1668,39647.11288611129,42535.87586831542,2
c3789,Fragment dynamics,1053,27263.97613134052,42299.05973594374,2
c3127,Efficient 3D Collision Detection,4019,26345.763177424382,30223.567691488213,2
c137,Spectral analysis comparison,1799,33475.13880687343,40889.532919386475,2
c2605,Video compression algorithms,1366,34693.591108333385,32135.64015518179,2
c1078,Maintenance optimization,3809,17602.433136219883,18927.904361715286,2
c1947,Heritage conservation algorithms,56,27368.939170996247,34696.32435391232,2
c3820,Quantum algorithms,1243,25929.19642823132,38650.23070221013,2
c1494,Fuzzy risk analysis,3623,26207.870365073475,22222.23546246328,2
c1954,Enhancing Electron Tomography,1050,29312.227773580023,41907.09973407844,2
c2858,Neural Animation,2692,33463.29817305653,27586.19086036347,2
c2085,Fractional Brownian Motion,4046,28184.44762096987,30463.352308416528,2
c1455,Disease data analysis,2177,43642.83981719346,39581.80574698308,2
c2909,Data reconciliation,3967,22205.277157582233,27287.9290375974,2
c145,Ontology-driven knowledge engineering,2821,39829.25453346227,17906.377185673064,2
c4055,Algorithmic Environmental Prediction,800,16838.754551561135,40787.48039839007,2
c1352,Parallel Computing Advancements,3509,30961.105278235125,18404.32546539583,2
c55,Precision Medicine,2113,46242.62381697245,42594.693293080716,2
c3074,Interval-based algorithms,3601,27334.76917886799,23013.569467233196,2
c2778,Drug Discovery Algorithms,1637,40657.693067307315,39664.936634298734,2
c2940,Laser behavior modeling,1136,24350.079755282226,37250.07396473717,2
c1274,Fuel behavior analysis,696,16449.91887608696,36761.8975453788,2
c518,Algorithmic manufacturing optimization,3825,22409.086604645105,17371.953351288445,2
c3045,Federated Learning,1424,43705.46222691207,24717.653042322803,2
c2750,AI in Tourism,2963,39417.24692818877,20074.58277639311,2
c2249,VLSI Innovations,3558,30688.207579556725,19515.95245094455,2
c894,Microbiome analysis,2229,47442.718624359215,40028.55736790787,2
c962,Drug property prediction,1822,31585.848740129208,43059.138640338635,2
c3527,AI and Carbon Emissions,2737,31880.356571700857,21450.502271706864,2
c3228,Protein folding simulation,1798,33120.66715707131,40280.017247941585,2
c507,Supplier Selection Algorithms,3536,27770.652925660448,18382.84478899706,2
c1136,Underwater acoustic localization,158,20877.85647047541,29769.63734903737,2
c3094,Optimizing aerodynamics,508,12641.422596175602,31122.353985622445,2
c1423,Automated Wildlife Monitoring,1279,34393.8503174999,35677.091807557226,2
c4052,Implant optimization,2021,40475.76823176086,44256.55749881451,2
c2003,Surrogate-based optimization,162,19041.693164845987,26972.14428206104,2
c3570,Enhancing Digital Loops,3865,24436.167102389503,17827.322659852005,2
c2359,Continual learning advancements,2676,36432.63811053631,24725.285392704784,2
c3683,Virtual assembly optimization,3926,22022.375177284433,24496.70536625808,2
c91,Formal software verification,3444,34002.252918995146,15138.483638889697,2
c3335,Cloud service optimization,3130,34104.27162270268,10137.008296296139,2
c1427,Big Data Algorithms,2797,39941.7625812899,19600.50201777623,2
c3193,Fluid flow optimization,519,12904.458739975216,32109.168834382417,2
c2035,Fractured Media Analysis,794,17665.22765917809,40356.78779203666,2
c726,Hemodynamics and Atherosclerosis,1743,36889.523597914296,45086.83849400228,2
c1122,Micromixer optimization,626,14567.943396941437,33523.03716483904,2
c794,Hardware optimization,3473,32419.062470330045,15929.974517888973,2
c3923,Image enhancement,1751,35954.61125980533,46399.65071534498,2
c1822,Algorithmic Evolution,3048,32829.881344308626,20393.604837689527,2
c2519,Tooth Segmentation,1881,40536.576619663974,45228.01362682279,2
c533,Fluorescence Algorithms,1806,32505.736411677244,43132.00864293496,2
c393,Modular multiplication optimization,3127,35811.834396937906,12461.314392292108,2
c3270,Defect detection revolution,92,21630.95775812475,34234.04057462045,2
c1227,Vertebral fracture algorithms,2066,45356.402843436634,43787.83330877805,2
c2828,Fertility prediction,1573,42856.424212705344,32026.65374935873,2
c3196,Optimal problem-solving,3867,25082.60363832608,18937.534272109828,2
c3140,Wavelet Brain Analysis,2588,46627.31158997113,29118.20040008697,2
c201,Fuzzy logic advancements,2738,32096.72950291536,21858.193928411325,2
c3695,Tumor spheroid analysis,1672,38332.42358401888,43130.388449033926,2
c2752,Quantum Error Correction,3537,27623.772051994514,16637.337957193027,2
c1147,Cybersecurity algorithms,3204,38270.36482523212,11834.735004489201,2
c3429,Switched-Capacitor Algorithms,3918,22560.342580543424,23247.09994004113,2
c975,Wavelet algorithms,5,30163.00698671466,31231.03860867208,2
c310,Shortest path algorithms,3538,26959.268334338576,16421.937980536306,2
c1526,Smart City Technologies,3056,31158.47805837458,20216.592655200053,2
c1138,Automated rock analysis,772,20809.682327042618,41598.936426993845,2
c4137,3D IC Optimization,3484,29738.31359655993,14776.475698892753,2
c1400,Traffic modeling,3815,19368.76180921861,19635.559411117174,2
c267,Nano-manipulation,134,22352.1332175231,31453.470872959613,2
